sample_id,timestamp,scenario_id,ground_truth_context,user_action,camera_event,camera_id,package_name,camera_permission,activity_state,app_visibility,foreground_service_active,foreground_service_type,screen_state,session_state,session_duration_ms,recent_user_interaction,lifecycle_event,camera_availability,notes
exp_20260925_233810_rep1_4548ee,2026-09-25T23:38:22.267Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,11301,true,NONE,AVAILABLE,rep=1
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:28.275Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=2;trigger=user_start
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:28.287Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,12,true,NONE,UNKNOWN,rep=2;trigger=user_start
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:28.349Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,74,true,NONE,UNAVAILABLE,rep=2;trigger=user_start;lens_facing=BACK
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:28.461Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,186,true,NONE,UNAVAILABLE,rep=2;trigger=user_start
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:30.977Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,2702,true,ON_PAUSE,UNKNOWN,rep=2
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:31.080Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,true,none,ON_UNLOCKED,UNKNOWN,2805,true,ON_STOP,UNKNOWN,rep=2;Session continuing in background
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:40.090Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,11815,true,ON_START,UNKNOWN,rep=2
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:40.132Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,none,ON_UNLOCKED,UNKNOWN,11857,true,ON_RESUME,UNKNOWN,rep=2;Returned while camera active
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:41.128Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,12853,true,NONE,UNKNOWN,rep=2
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:41.148Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,12873,true,NONE,UNKNOWN,rep=2
exp_20260925_233828_rep2_670f75,2026-09-25T23:38:41.378Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,13103,true,NONE,AVAILABLE,rep=2
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:46.460Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1,true,NONE,UNKNOWN,rep=3;trigger=user_start
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:46.490Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,31,true,NONE,UNKNOWN,rep=3;trigger=user_start
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:46.549Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,90,true,NONE,UNAVAILABLE,rep=3;trigger=user_start;lens_facing=BACK
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:46.666Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,207,true,NONE,UNAVAILABLE,rep=3;trigger=user_start
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:47.761Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1302,true,ON_PAUSE,UNKNOWN,rep=3
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:47.846Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,true,none,ON_UNLOCKED,UNKNOWN,1387,true,ON_STOP,UNKNOWN,rep=3;Session continuing in background
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:59.043Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,12584,true,ON_START,UNKNOWN,rep=3
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:59.057Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,none,ON_UNLOCKED,UNKNOWN,12598,true,ON_RESUME,UNKNOWN,rep=3;Returned while camera active
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:59.897Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,13438,true,NONE,UNKNOWN,rep=3
exp_20260925_233846_rep3_5234b0,2026-09-25T23:38:59.924Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,13465,true,NONE,UNKNOWN,rep=3
exp_20260925_233846_rep3_5234b0,2026-09-25T23:39:00.145Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,13686,true,NONE,AVAILABLE,rep=3
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:03.986Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=4;trigger=user_start
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:04.010Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,24,true,NONE,UNKNOWN,rep=4;trigger=user_start
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:04.110Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,124,true,NONE,UNAVAILABLE,rep=4;trigger=user_start;lens_facing=BACK
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:04.199Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,213,true,NONE,UNAVAILABLE,rep=4;trigger=user_start
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:05.708Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1722,true,ON_PAUSE,UNKNOWN,rep=4
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:05.827Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,true,none,ON_UNLOCKED,UNKNOWN,1841,true,ON_STOP,UNKNOWN,rep=4;Session continuing in background
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:16.660Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,12674,true,ON_START,UNKNOWN,rep=4
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:16.677Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,none,ON_UNLOCKED,UNKNOWN,12691,true,ON_RESUME,UNKNOWN,rep=4;Returned while camera active
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:17.421Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,13435,true,NONE,UNKNOWN,rep=4
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:17.448Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,13462,true,NONE,UNKNOWN,rep=4
exp_20260925_233903_rep4_9c5492,2026-09-25T23:39:17.682Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,13696,true,NONE,AVAILABLE,rep=4
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:22.508Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1,true,NONE,UNKNOWN,rep=5;trigger=user_start
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:22.520Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,13,true,NONE,UNKNOWN,rep=5;trigger=user_start
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:22.591Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,84,true,NONE,UNAVAILABLE,rep=5;trigger=user_start;lens_facing=BACK
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:22.687Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,180,true,NONE,UNAVAILABLE,rep=5;trigger=user_start
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:23.755Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1248,true,ON_PAUSE,UNKNOWN,rep=5
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:23.839Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_BACKGROUND_CONTINUATION,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,true,none,ON_UNLOCKED,UNKNOWN,1332,true,ON_STOP,UNKNOWN,rep=5;Session continuing in background
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:32.753Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,10246,true,ON_START,UNKNOWN,rep=5
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:32.771Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,none,ON_UNLOCKED,UNKNOWN,10264,true,ON_RESUME,UNKNOWN,rep=5;Returned while camera active
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:33.380Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,10873,true,NONE,UNKNOWN,rep=5
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:33.414Z,BACKGROUND_CAMERA_CONTINUATION,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,10907,true,NONE,UNKNOWN,rep=5
exp_20260925_233922_rep5_81205c,2026-09-25T23:39:33.657Z,BACKGROUND_CAMERA_CONTINUATION,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,11150,true,NONE,AVAILABLE,rep=5
