sample_id,timestamp,scenario_id,ground_truth_context,user_action,camera_event,camera_id,package_name,camera_permission,activity_state,app_visibility,foreground_service_active,foreground_service_type,screen_state,session_state,session_duration_ms,recent_user_interaction,lifecycle_event,camera_availability,notes
exp_20260925_234056_rep3_503771,2026-09-25T23:40:56.044Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1,true,NONE,UNKNOWN,rep=3;trigger=user_start
exp_20260925_234056_rep3_503771,2026-09-25T23:40:56.071Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,28,true,NONE,UNKNOWN,rep=3;trigger=user_start
exp_20260925_234056_rep3_503771,2026-09-25T23:40:56.155Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,112,true,NONE,UNAVAILABLE,rep=3;trigger=user_start;lens_facing=BACK
exp_20260925_234056_rep3_503771,2026-09-25T23:40:56.265Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,222,true,NONE,UNAVAILABLE,rep=3;trigger=user_start
exp_20260925_234056_rep3_503771,2026-09-25T23:41:00.651Z,CAMERA_START_STOP,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,4608,true,NONE,UNKNOWN,rep=3
exp_20260925_234056_rep3_503771,2026-09-25T23:41:00.667Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,4624,true,NONE,UNKNOWN,rep=3
exp_20260925_234056_rep3_503771,2026-09-25T23:41:00.884Z,CAMERA_START_STOP,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,4841,true,NONE,AVAILABLE,rep=3
exp_20260925_234105_rep4_fd8d01,2026-09-25T23:41:05.228Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=4;trigger=user_start
exp_20260925_234105_rep4_fd8d01,2026-09-25T23:41:05.240Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,12,true,NONE,UNKNOWN,rep=4;trigger=user_start
exp_20260925_234105_rep4_fd8d01,2026-09-25T23:41:05.357Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,129,true,NONE,UNAVAILABLE,rep=4;trigger=user_start;lens_facing=BACK
exp_20260925_234105_rep4_fd8d01,2026-09-25T23:41:05.451Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,223,true,NONE,UNAVAILABLE,rep=4;trigger=user_start
exp_20260925_234105_rep4_fd8d01,2026-09-25T23:41:09.552Z,CAMERA_START_STOP,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,4324,true,NONE,UNKNOWN,rep=4
exp_20260925_234105_rep4_fd8d01,2026-09-25T23:41:09.568Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,4340,true,NONE,UNKNOWN,rep=4
exp_20260925_234105_rep4_fd8d01,2026-09-25T23:41:09.777Z,CAMERA_START_STOP,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,4549,true,NONE,AVAILABLE,rep=4
exp_20260925_234114_rep5_2c960d,2026-09-25T23:41:14.626Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=5;trigger=user_start
exp_20260925_234114_rep5_2c960d,2026-09-25T23:41:14.641Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,15,true,NONE,UNKNOWN,rep=5;trigger=user_start
exp_20260925_234114_rep5_2c960d,2026-09-25T23:41:14.733Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,107,true,NONE,UNAVAILABLE,rep=5;trigger=user_start;lens_facing=BACK
exp_20260925_234114_rep5_2c960d,2026-09-25T23:41:14.832Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,206,true,NONE,UNAVAILABLE,rep=5;trigger=user_start
exp_20260925_234114_rep5_2c960d,2026-09-25T23:41:19.497Z,CAMERA_START_STOP,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,4871,true,NONE,UNKNOWN,rep=5
exp_20260925_234114_rep5_2c960d,2026-09-25T23:41:19.506Z,CAMERA_START_STOP,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,4880,true,NONE,UNKNOWN,rep=5
exp_20260925_234114_rep5_2c960d,2026-09-25T23:41:19.715Z,CAMERA_START_STOP,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,5089,true,NONE,AVAILABLE,rep=5
