sample_id,timestamp,scenario_id,ground_truth_context,user_action,camera_event,camera_id,package_name,camera_permission,activity_state,app_visibility,foreground_service_active,foreground_service_type,screen_state,session_state,session_duration_ms,recent_user_interaction,lifecycle_event,camera_availability,notes
exp_20260925_233559_rep2_f155ab,2026-09-25T23:35:59.836Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,1,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,166,true,NONE,UNAVAILABLE,rep=2;trigger=user_start
exp_20260925_233559_rep2_f155ab,2026-09-25T23:36:04.036Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,4366,true,NONE,UNKNOWN,rep=2
exp_20260925_233559_rep2_f155ab,2026-09-25T23:36:04.087Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,4417,true,NONE,UNKNOWN,rep=2
exp_20260925_233559_rep2_f155ab,2026-09-25T23:36:04.359Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,4689,true,NONE,AVAILABLE,rep=2
exp_20260925_233610_rep3_3b7ffd,2026-09-25T23:36:10.450Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=3;trigger=user_start
exp_20260925_233610_rep3_3b7ffd,2026-09-25T23:36:10.461Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,11,true,NONE,UNKNOWN,rep=3;trigger=user_start
exp_20260925_233610_rep3_3b7ffd,2026-09-25T23:36:10.530Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,1,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,80,true,NONE,UNAVAILABLE,rep=3;trigger=user_start;lens_facing=FRONT
exp_20260925_233610_rep3_3b7ffd,2026-09-25T23:36:10.603Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,1,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,153,true,NONE,UNAVAILABLE,rep=3;trigger=user_start
exp_20260925_233610_rep3_3b7ffd,2026-09-25T23:36:15.439Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,4989,true,NONE,UNKNOWN,rep=3
exp_20260925_233610_rep3_3b7ffd,2026-09-25T23:36:15.446Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,4996,true,NONE,UNKNOWN,rep=3
exp_20260925_233610_rep3_3b7ffd,2026-09-25T23:36:15.687Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,5237,true,NONE,AVAILABLE,rep=3
exp_20260925_233621_rep4_444c85,2026-09-25T23:36:21.004Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=4;trigger=user_start
exp_20260925_233621_rep4_444c85,2026-09-25T23:36:21.029Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,25,true,NONE,UNKNOWN,rep=4;trigger=user_start
exp_20260925_233621_rep4_444c85,2026-09-25T23:36:21.082Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,1,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,78,true,NONE,UNAVAILABLE,rep=4;trigger=user_start;lens_facing=FRONT
exp_20260925_233621_rep4_444c85,2026-09-25T23:36:21.153Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,1,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,149,true,NONE,UNAVAILABLE,rep=4;trigger=user_start
exp_20260925_233621_rep4_444c85,2026-09-25T23:36:26.075Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,5071,true,NONE,UNKNOWN,rep=4
exp_20260925_233621_rep4_444c85,2026-09-25T23:36:26.082Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,5078,true,NONE,UNKNOWN,rep=4
exp_20260925_233621_rep4_444c85,2026-09-25T23:36:26.334Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,5330,true,NONE,AVAILABLE,rep=4
exp_20260925_233630_rep5_20cd33,2026-09-25T23:36:30.610Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=5;trigger=user_start
exp_20260925_233630_rep5_20cd33,2026-09-25T23:36:30.634Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,24,true,NONE,UNKNOWN,rep=5;trigger=user_start
exp_20260925_233630_rep5_20cd33,2026-09-25T23:36:30.719Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,1,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,109,true,NONE,UNAVAILABLE,rep=5;trigger=user_start;lens_facing=FRONT
exp_20260925_233630_rep5_20cd33,2026-09-25T23:36:30.801Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,1,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,191,true,NONE,UNAVAILABLE,rep=5;trigger=user_start
exp_20260925_233630_rep5_20cd33,2026-09-25T23:36:36.320Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,5710,true,NONE,UNKNOWN,rep=5
exp_20260925_233630_rep5_20cd33,2026-09-25T23:36:36.326Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,5716,true,NONE,UNKNOWN,rep=5
exp_20260925_233630_rep5_20cd33,2026-09-25T23:36:36.595Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,1,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,5985,true,NONE,AVAILABLE,rep=5
