sample_id,timestamp,scenario_id,ground_truth_context,user_action,camera_event,camera_id,package_name,camera_permission,activity_state,app_visibility,foreground_service_active,foreground_service_type,screen_state,session_state,session_duration_ms,recent_user_interaction,lifecycle_event,camera_availability,notes
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:15.026Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1392,true,ON_PAUSE,UNKNOWN,rep=3
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:15.110Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,true,none,ON_UNLOCKED,UNKNOWN,1476,true,ON_STOP,UNKNOWN,rep=3;Session continuing in background
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:18.714Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_TRIGGER_FIRED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,5080,false,NONE,UNKNOWN,rep=3;trigger=countdown_timer;delay_sec=5;Automated background trigger fired
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:18.833Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_TRIGGER_FIRED,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,5199,false,NONE,UNAVAILABLE,rep=3;trigger=countdown_timer;Camera opened by automated trigger;lens_facing=BACK
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:18.921Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,5287,false,NONE,UNAVAILABLE,rep=3;trigger=countdown_timer;Capture session streaming
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:23.445Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,9811,true,ON_START,UNKNOWN,rep=3
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:23.479Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,none,ON_UNLOCKED,UNKNOWN,9845,true,ON_RESUME,UNKNOWN,rep=3;Returned while camera active
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:24.816Z,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,11182,true,NONE,UNKNOWN,rep=3
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:24.879Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,11245,true,NONE,UNKNOWN,rep=3
exp_20260926_000613_rep3_a18273,2026-09-26T00:06:25.112Z,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,11478,true,NONE,AVAILABLE,rep=3
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:31.278Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,USER_ARMED_TRIGGER,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,camera,ON_UNLOCKED,ARMED,1,true,NONE,UNKNOWN,rep=4;trigger=countdown_timer;delay_sec=5;User armed automated trigger
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:31.341Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,ARM_AUTOMATED_TRIGGER,NONE,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,ARMED,64,true,NONE,UNKNOWN,rep=4;trigger=countdown_timer;delay_sec=5;Armed countdown
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:32.830Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1553,true,ON_PAUSE,UNKNOWN,rep=4
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:32.906Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,true,none,ON_UNLOCKED,UNKNOWN,1629,true,ON_STOP,UNKNOWN,rep=4;Session continuing in background
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:36.362Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_TRIGGER_FIRED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,5085,false,NONE,UNKNOWN,rep=4;trigger=countdown_timer;delay_sec=5;Automated background trigger fired
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:36.463Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_TRIGGER_FIRED,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,5186,false,NONE,UNAVAILABLE,rep=4;trigger=countdown_timer;Camera opened by automated trigger;lens_facing=BACK
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:36.547Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,5270,false,NONE,UNAVAILABLE,rep=4;trigger=countdown_timer;Capture session streaming
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:48.109Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,16832,true,ON_START,UNKNOWN,rep=4
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:48.151Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,none,ON_UNLOCKED,UNKNOWN,16874,true,ON_RESUME,UNKNOWN,rep=4;Returned while camera active
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:49.748Z,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,18471,true,NONE,UNKNOWN,rep=4
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:49.849Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,18572,true,NONE,UNKNOWN,rep=4
exp_20260926_000631_rep4_36d987,2026-09-26T00:06:50.069Z,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,18792,true,NONE,AVAILABLE,rep=4
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:06:54.889Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,USER_ARMED_TRIGGER,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,camera,ON_UNLOCKED,ARMED,0,true,NONE,UNKNOWN,rep=5;trigger=countdown_timer;delay_sec=5;User armed automated trigger
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:06:54.967Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,ARM_AUTOMATED_TRIGGER,NONE,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,ARMED,78,true,NONE,UNKNOWN,rep=5;trigger=countdown_timer;delay_sec=5;Armed countdown
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:06:56.063Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,1174,true,ON_PAUSE,UNKNOWN,rep=5
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:06:56.141Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,true,none,ON_UNLOCKED,UNKNOWN,1252,true,ON_STOP,UNKNOWN,rep=5;Session continuing in background
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:06:59.995Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_TRIGGER_FIRED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,5106,false,NONE,UNKNOWN,rep=5;trigger=countdown_timer;delay_sec=5;Automated background trigger fired
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:07:00.141Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_TRIGGER_FIRED,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,5252,false,NONE,UNAVAILABLE,rep=5;trigger=countdown_timer;Camera opened by automated trigger;lens_facing=BACK
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:07:00.225Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,5336,false,NONE,UNAVAILABLE,rep=5;trigger=countdown_timer;Capture session streaming
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:07:06.818Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,11929,true,ON_START,UNKNOWN,rep=5
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:07:06.850Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,true,none,ON_UNLOCKED,UNKNOWN,11961,true,ON_RESUME,UNKNOWN,rep=5;Returned while camera active
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:07:07.793Z,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,12904,true,NONE,UNKNOWN,rep=5
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:07:07.824Z,AUTOMATED_BACKGROUND_TRIGGER,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,12935,true,NONE,UNKNOWN,rep=5
exp_20260926_000654_rep5_4c05e3,2026-09-26T00:07:08.040Z,AUTOMATED_BACKGROUND_TRIGGER,CAMERA_SESSION_CLOSED,NONE,CAMERA_CLOSED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,IDLE,13151,true,NONE,AVAILABLE,rep=5
